date,time,temp,dewpoint,humidity,wind,windspeed,windgust,pressurre,precip,condit
1/5/19,3:50 PM,43 å¡F,41 å¡F,93%,WNW,10 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/5/19,4:20 PM,43 å¡F,41 å¡F,93%,WNW,9 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/5/19,4:50 PM,43 å¡F,41 å¡F,93%,WNW,13 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/5/19,5:20 PM,43 å¡F,41 å¡F,93%,WNW,12 mph,0 mph,30.39 in,0.0 in,Mist
1/5/19,5:50 PM,43 å¡F,39 å¡F,87%,WNW,10 mph,0 mph,30.39 in,0.0 in,Mist
1/5/19,6:20 PM,43 å¡F,41 å¡F,93%,WNW,9 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/5/19,6:50 PM,41 å¡F,39 å¡F,93%,WNW,9 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/5/19,7:20 PM,41 å¡F,41 å¡F,100%,WNW,10 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/5/19,7:50 PM,41 å¡F,39 å¡F,93%,WNW,12 mph,0 mph,30.39 in,0.0 in,Mist
1/5/19,8:20 PM,41 å¡F,39 å¡F,93%,WNW,12 mph,0 mph,30.39 in,0.0 in,Mist
1/5/19,8:50 PM,41 å¡F,39 å¡F,93%,WNW,12 mph,0 mph,30.39 in,0.0 in,Mist
1/5/19,9:20 PM,41 å¡F,39 å¡F,93%,WNW,12 mph,0 mph,30.39 in,0.0 in,Mist
1/5/19,9:50 PM,41 å¡F,39 å¡F,93%,WNW,13 mph,0 mph,30.39 in,0.0 in,Mist
1/5/19,10:20 PM,41 å¡F,39 å¡F,93%,WNW,13 mph,0 mph,30.39 in,0.0 in,Mist
1/5/19,10:50 PM,41 å¡F,39 å¡F,93%,WNW,10 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/5/19,11:20 PM,41 å¡F,39 å¡F,93%,WNW,12 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/5/19,11:50 PM,39 å¡F,39 å¡F,100%,WNW,9 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/5/19,12:20 AM,39 å¡F,37 å¡F,93%,WNW,12 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/5/19,12:50 AM,39 å¡F,37 å¡F,93%,WNW,9 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/6/19,1:20 AM,39 å¡F,37 å¡F,93%,WNW,12 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/6/19,1:50 AM,39 å¡F,37 å¡F,93%,WNW,10 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/6/19,2:20 AM,39 å¡F,37 å¡F,93%,WNW,10 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/6/19,2:50 AM,37 å¡F,36 å¡F,93%,WNW,12 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/6/19,3:20 AM,37 å¡F,36 å¡F,93%,W,12 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/6/19,3:50 AM,37 å¡F,36 å¡F,93%,W,10 mph,0 mph,30.39 in,0.0 in,Light Rain
1/6/19,4:20 AM,37 å¡F,36 å¡F,93%,W,9 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,4:50 AM,39 å¡F,36 å¡F,87%,W,8 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,5:20 AM,39 å¡F,36 å¡F,87%,W,7 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,5:50 AM,37 å¡F,36 å¡F,93%,W,7 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,6:20 AM,39 å¡F,36 å¡F,87%,W,7 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,6:50 AM,39 å¡F,37 å¡F,93%,W,7 mph,0 mph,30.36 in,0.0 in,Mostly Cloudy
1/6/19,7:20 AM,39 å¡F,36 å¡F,87%,W,7 mph,0 mph,30.36 in,0.0 in,Light Rain
1/6/19,7:50 AM,39 å¡F,36 å¡F,87%,W,8 mph,0 mph,30.36 in,0.0 in,Mostly Cloudy
1/6/19,8:20 AM,39 å¡F,37 å¡F,93%,W,6 mph,0 mph,30.36 in,0.0 in,Drizzle
1/6/19,8:50 AM,39 å¡F,37 å¡F,93%,W,8 mph,0 mph,30.39 in,0.0 in,Light Drizzle
1/6/19,9:20 AM,39 å¡F,37 å¡F,93%,W,7 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,9:50 AM,39 å¡F,37 å¡F,93%,WNW,8 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,10:20 AM,41 å¡F,37 å¡F,87%,WNW,9 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,10:50 AM,41 å¡F,36 å¡F,81%,WNW,8 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,11:20 AM,41 å¡F,37 å¡F,87%,WNW,7 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,11:50 AM,41 å¡F,37 å¡F,87%,W,7 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,12:20 PM,41 å¡F,37 å¡F,87%,WNW,7 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,12:50 PM,41 å¡F,37 å¡F,87%,WNW,6 mph,0 mph,30.42 in,0.0 in,Light Rain
1/6/19,1:20 PM,43 å¡F,37 å¡F,81%,WNW,7 mph,0 mph,30.42 in,0.0 in,Light Rain
1/6/19,1:50 PM,43 å¡F,36 å¡F,76%,WNW,8 mph,0 mph,30.42 in,0.0 in,Light Rain
1/6/19,2:20 PM,43 å¡F,37 å¡F,81%,WNW,6 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,2:50 PM,43 å¡F,36 å¡F,76%,NW,5 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,3:20 PM,43 å¡F,36 å¡F,76%,W,7 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,3:50 PM,41 å¡F,36 å¡F,81%,W,6 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,4:20 PM,41 å¡F,36 å¡F,81%,W,6 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,4:50 PM,41 å¡F,37 å¡F,87%,WSW,2 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,5:20 PM,41 å¡F,36 å¡F,81%,W,3 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,5:50 PM,41 å¡F,37 å¡F,87%,VAR,1 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,6:20 PM,41 å¡F,37 å¡F,87%,WSW,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,6:50 PM,41 å¡F,37 å¡F,87%,SW,3 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
1/6/19,7:20 PM,41 å¡F,37 å¡F,87%,WSW,5 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,7:50 PM,41 å¡F,37 å¡F,87%,WSW,2 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,8:20 PM,41 å¡F,37 å¡F,87%,W,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,8:50 PM,41 å¡F,37 å¡F,87%,W,5 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,9:20 PM,41 å¡F,39 å¡F,93%,S,5 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,9:50 PM,41 å¡F,37 å¡F,87%,W,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,10:20 PM,41 å¡F,39 å¡F,93%,W,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,10:50 PM,41 å¡F,39 å¡F,93%,WSW,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,11:20 PM,41 å¡F,39 å¡F,93%,WSW,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,11:50 PM,41 å¡F,39 å¡F,93%,WSW,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,12:20 AM,41 å¡F,39 å¡F,93%,WSW,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/6/19,12:50 AM,41 å¡F,39 å¡F,93%,WSW,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/7/19,1:20 AM,41 å¡F,39 å¡F,93%,SSW,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/7/19,1:50 AM,41 å¡F,39 å¡F,93%,SW,5 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/7/19,2:20 AM,41 å¡F,39 å¡F,93%,SW,5 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/7/19,2:50 AM,41 å¡F,39 å¡F,93%,WSW,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/7/19,3:20 AM,41 å¡F,39 å¡F,93%,W,5 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/7/19,3:50 AM,41 å¡F,37 å¡F,87%,W,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
1/7/19,4:20 AM,39 å¡F,37 å¡F,93%,W,5 mph,0 mph,30.42 in,0.0 in,Partly Cloudy
1/7/19,4:50 AM,37 å¡F,37 å¡F,100%,WSW,5 mph,0 mph,30.42 in,0.0 in,Partly Cloudy
1/7/19,5:20 AM,37 å¡F,36 å¡F,93%,SW,5 mph,0 mph,30.42 in,0.0 in,Mist
1/7/19,5:50 AM,36 å¡F,36 å¡F,100%,SW,5 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,6:20 AM,36 å¡F,36 å¡F,100%,WSW,7 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,6:50 AM,36 å¡F,34 å¡F,93%,SW,5 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,7:20 AM,37 å¡F,37 å¡F,100%,SW,6 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,7:50 AM,39 å¡F,37 å¡F,93%,SSW,5 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,8:20 AM,39 å¡F,39 å¡F,100%,VAR,1 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,8:50 AM,39 å¡F,39 å¡F,100%,SSW,3 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,9:20 AM,41 å¡F,39 å¡F,93%,SW,5 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,9:50 AM,41 å¡F,39 å¡F,93%,SSW,6 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,10:20 AM,41 å¡F,41 å¡F,100%,SW,6 mph,0 mph,30.39 in,0.0 in,Mist
1/7/19,10:50 AM,43 å¡F,43 å¡F,100%,SW,7 mph,0 mph,30.36 in,0.0 in,Mist
1/7/19,11:20 AM,43 å¡F,43 å¡F,100%,SW,6 mph,0 mph,30.36 in,0.0 in,Mist
1/7/19,11:50 AM,43 å¡F,43 å¡F,100%,WSW,7 mph,0 mph,30.36 in,0.0 in,Mist
1/7/19,12:20 PM,45 å¡F,43 å¡F,93%,WSW,9 mph,0 mph,30.36 in,0.0 in,Mist
1/7/19,12:50 PM,45 å¡F,43 å¡F,93%,WSW,9 mph,0 mph,30.36 in,0.0 in,Mist
1/7/19,1:20 PM,45 å¡F,43 å¡F,93%,WSW,9 mph,0 mph,30.36 in,0.0 in,Mist
1/7/19,1:50 PM,45 å¡F,45 å¡F,100%,WSW,9 mph,0 mph,30.33 in,0.0 in,Mist
1/7/19,2:20 PM,45 å¡F,45 å¡F,100%,WSW,10 mph,0 mph,30.33 in,0.0 in,Mist
1/7/19,2:50 PM,45 å¡F,45 å¡F,100%,WSW,9 mph,0 mph,30.30 in,0.0 in,Mist
1/7/19,3:20 PM,46 å¡F,45 å¡F,93%,WSW,9 mph,0 mph,30.30 in,0.0 in,Mist
1/7/19,3:50 PM,46 å¡F,45 å¡F,93%,SW,12 mph,0 mph,30.30 in,0.0 in,Mist
1/7/19,4:20 PM,46 å¡F,45 å¡F,93%,SW,12 mph,0 mph,30.28 in,0.0 in,Mist
1/7/19,4:50 PM,46 å¡F,45 å¡F,93%,WSW,12 mph,0 mph,30.28 in,0.0 in,Mist
1/7/19,5:20 PM,46 å¡F,45 å¡F,93%,WSW,12 mph,0 mph,30.28 in,0.0 in,Mist
1/7/19,5:50 PM,46 å¡F,43 å¡F,87%,WSW,13 mph,0 mph,30.25 in,0.0 in,Mist
1/7/19,6:20 PM,46 å¡F,43 å¡F,87%,WSW,13 mph,0 mph,30.25 in,0.0 in,Mist
1/7/19,6:50 PM,46 å¡F,43 å¡F,87%,WSW,15 mph,0 mph,30.22 in,0.0 in,Light Rain
1/7/19,7:20 PM,46 å¡F,43 å¡F,87%,WSW,15 mph,0 mph,30.22 in,0.0 in,Light Rain
1/7/19,7:50 PM,46 å¡F,43 å¡F,87%,WSW,17 mph,0 mph,30.19 in,0.0 in,Light Rain
1/7/19,8:20 PM,46 å¡F,43 å¡F,87%,WSW,16 mph,0 mph,30.19 in,0.0 in,Light Rain
1/7/19,8:50 PM,46 å¡F,43 å¡F,87%,WSW,16 mph,0 mph,30.19 in,0.0 in,Light Rain
1/7/19,9:20 PM,46 å¡F,45 å¡F,93%,WSW,18 mph,0 mph,30.16 in,0.0 in,Light Drizzle
1/7/19,9:50 PM,46 å¡F,45 å¡F,93%,WSW,16 mph,0 mph,30.13 in,0.0 in,Light Drizzle
1/7/19,10:20 PM,46 å¡F,45 å¡F,93%,WSW,17 mph,0 mph,30.13 in,0.0 in,Mostly Cloudy
1/7/19,10:50 PM,46 å¡F,45 å¡F,93%,WSW,16 mph,0 mph,30.13 in,0.0 in,Light Rain
1/7/19,11:20 PM,46 å¡F,45 å¡F,93%,WSW,16 mph,0 mph,30.10 in,0.0 in,Rain
1/7/19,11:50 PM,46 å¡F,46 å¡F,100%,WSW,16 mph,0 mph,30.10 in,0.0 in,Light Rain
1/7/19,12:20 AM,46 å¡F,46 å¡F,100%,WSW,16 mph,0 mph,30.07 in,0.0 in,Light Rain
1/7/19,12:50 AM,48 å¡F,46 å¡F,93%,W,16 mph,0 mph,30.07 in,0.0 in,Light Rain
1/8/19,1:20 AM,48 å¡F,46 å¡F,93%,W,17 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
1/8/19,1:50 AM,48 å¡F,46 å¡F,93%,W,16 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
1/8/19,2:20 AM,48 å¡F,45 å¡F,87%,W,16 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
1/8/19,2:50 AM,48 å¡F,45 å¡F,87%,W,16 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
1/8/19,3:20 AM,46 å¡F,41 å¡F,81%,NW,17 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
1/8/19,3:50 AM,46 å¡F,39 å¡F,76%,NW,16 mph,0 mph,30.04 in,0.0 in,Fair
1/8/19,4:20 AM,45 å¡F,39 å¡F,81%,WNW,12 mph,0 mph,30.04 in,0.0 in,Fair
1/8/19,4:50 AM,45 å¡F,37 å¡F,76%,WNW,15 mph,0 mph,30.04 in,0.0 in,Fair
1/8/19,5:20 AM,45 å¡F,37 å¡F,76%,WNW,16 mph,0 mph,30.04 in,0.0 in,Fair
1/8/19,5:50 AM,43 å¡F,37 å¡F,81%,WNW,14 mph,0 mph,30.01 in,0.0 in,Fair
1/8/19,6:20 AM,43 å¡F,37 å¡F,81%,W,14 mph,0 mph,30.01 in,0.0 in,Fair
1/8/19,6:50 AM,43 å¡F,37 å¡F,81%,W,14 mph,0 mph,30.01 in,0.0 in,Fair
1/8/19,7:20 AM,43 å¡F,37 å¡F,81%,W,14 mph,0 mph,30.01 in,0.0 in,Fair
1/8/19,7:50 AM,43 å¡F,37 å¡F,81%,W,15 mph,0 mph,29.98 in,0.0 in,Fair
1/8/19,8:20 AM,43 å¡F,37 å¡F,81%,W,15 mph,0 mph,29.98 in,0.0 in,Fair
1/8/19,8:50 AM,43 å¡F,37 å¡F,81%,WNW,15 mph,0 mph,29.98 in,0.0 in,Fair
1/8/19,9:20 AM,43 å¡F,37 å¡F,81%,WNW,16 mph,0 mph,29.98 in,0.0 in,Fair
1/8/19,9:50 AM,43 å¡F,37 å¡F,81%,WNW,15 mph,0 mph,29.98 in,0.0 in,Fair
1/8/19,10:20 AM,43 å¡F,37 å¡F,81%,WNW,16 mph,0 mph,29.98 in,0.0 in,Fair
1/8/19,10:50 AM,45 å¡F,37 å¡F,76%,WNW,17 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
1/8/19,11:20 AM,43 å¡F,39 å¡F,87%,NW,15 mph,0 mph,30.01 in,0.0 in,Light Rain Shower
1/8/19,11:50 AM,45 å¡F,39 å¡F,81%,WNW,21 mph,35 mph,30.01 in,0.0 in,Light Rain Shower / Windy
1/8/19,12:20 PM,45 å¡F,37 å¡F,76%,NW,20 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
1/8/19,12:50 PM,45 å¡F,39 å¡F,81%,WNW,18 mph,31 mph,30.01 in,0.0 in,Partly Cloudy
1/8/19,1:20 PM,45 å¡F,39 å¡F,81%,WNW,20 mph,32 mph,30.01 in,0.0 in,Partly Cloudy
1/8/19,1:50 PM,46 å¡F,39 å¡F,76%,NW,22 mph,38 mph,29.98 in,0.0 in,Mostly Cloudy / Windy
1/8/19,2:20 PM,45 å¡F,39 å¡F,81%,NW,20 mph,0 mph,29.98 in,0.0 in,Light Rain Shower
1/8/19,2:50 PM,43 å¡F,39 å¡F,87%,NW,18 mph,0 mph,29.98 in,0.0 in,Light Rain Shower
1/8/19,3:20 PM,45 å¡F,39 å¡F,81%,NW,21 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy / Windy
1/8/19,3:50 PM,46 å¡F,39 å¡F,76%,NW,18 mph,30 mph,29.98 in,0.0 in,Mostly Cloudy
1/8/19,4:20 PM,45 å¡F,39 å¡F,81%,NNW,23 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy / Windy
1/8/19,4:50 PM,45 å¡F,39 å¡F,81%,NW,16 mph,28 mph,29.98 in,0.0 in,Light Rain Shower
1/8/19,5:20 PM,45 å¡F,37 å¡F,76%,NW,21 mph,32 mph,30.01 in,0.0 in,Mostly Cloudy / Windy
1/8/19,5:50 PM,45 å¡F,37 å¡F,76%,NW,17 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
1/8/19,6:20 PM,43 å¡F,37 å¡F,81%,NW,17 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
1/8/19,6:50 PM,43 å¡F,37 å¡F,81%,NNW,15 mph,0 mph,30.01 in,0.0 in,Light Rain Shower
1/8/19,7:20 PM,41 å¡F,37 å¡F,87%,NNW,15 mph,0 mph,30.01 in,0.0 in,Light Rain Shower
1/8/19,7:50 PM,43 å¡F,37 å¡F,81%,NNW,15 mph,28 mph,30.01 in,0.0 in,Mostly Cloudy
1/8/19,8:20 PM,43 å¡F,37 å¡F,81%,NW,14 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
1/8/19,8:50 PM,43 å¡F,37 å¡F,81%,NW,15 mph,0 mph,30.01 in,0.0 in,Light Rain Shower
1/8/19,9:20 PM,43 å¡F,37 å¡F,81%,NW,16 mph,28 mph,30.04 in,0.0 in,Light Rain Shower
1/8/19,9:50 PM,41 å¡F,37 å¡F,87%,NW,12 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
1/8/19,10:20 PM,41 å¡F,37 å¡F,87%,NW,17 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
1/8/19,10:50 PM,41 å¡F,36 å¡F,81%,NW,14 mph,0 mph,30.01 in,0.0 in,Light Rain Shower
1/8/19,11:20 PM,41 å¡F,36 å¡F,81%,NW,14 mph,29 mph,30.01 in,0.0 in,Mostly Cloudy
1/8/19,11:50 PM,41 å¡F,36 å¡F,81%,NW,12 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
1/8/19,12:20 AM,41 å¡F,36 å¡F,81%,NW,12 mph,0 mph,30.01 in,0.0 in,Light Rain Shower
1/8/19,12:50 AM,41 å¡F,34 å¡F,76%,NW,14 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
1/9/19,1:20 AM,41 å¡F,36 å¡F,81%,WNW,15 mph,0 mph,29.98 in,0.0 in,Light Rain Shower
1/9/19,1:50 AM,41 å¡F,36 å¡F,81%,NW,10 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
1/9/19,2:20 AM,39 å¡F,34 å¡F,81%,NW,13 mph,0 mph,29.98 in,0.0 in,Fair
1/9/19,2:50 AM,39 å¡F,32 å¡F,75%,NW,12 mph,0 mph,29.98 in,0.0 in,Fair
1/9/19,3:20 AM,39 å¡F,34 å¡F,81%,NW,14 mph,26 mph,29.98 in,0.0 in,Partly Cloudy
1/9/19,3:50 AM,37 å¡F,34 å¡F,87%,NW,7 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
1/9/19,4:20 AM,37 å¡F,36 å¡F,93%,WNW,7 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
1/9/19,4:50 AM,39 å¡F,36 å¡F,87%,WNW,12 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
1/9/19,5:20 AM,39 å¡F,36 å¡F,87%,NW,14 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
1/9/19,5:50 AM,39 å¡F,36 å¡F,87%,NW,9 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
1/9/19,6:20 AM,39 å¡F,36 å¡F,87%,NNW,9 mph,26 mph,29.98 in,0.0 in,Light Rain Shower
1/9/19,6:50 AM,39 å¡F,36 å¡F,87%,NNW,14 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
1/9/19,7:20 AM,37 å¡F,36 å¡F,93%,NW,8 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
1/9/19,7:50 AM,37 å¡F,34 å¡F,87%,WNW,8 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
1/9/19,8:20 AM,37 å¡F,36 å¡F,93%,NW,7 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
1/9/19,8:50 AM,39 å¡F,36 å¡F,87%,NW,8 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
1/9/19,9:20 AM,39 å¡F,36 å¡F,87%,NW,7 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
1/9/19,9:50 AM,39 å¡F,36 å¡F,87%,NW,8 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
1/9/19,10:20 AM,39 å¡F,36 å¡F,87%,NW,7 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
1/9/19,10:50 AM,39 å¡F,34 å¡F,81%,NNW,14 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
1/9/19,11:20 AM,39 å¡F,34 å¡F,81%,NNW,9 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
1/9/19,11:50 AM,39 å¡F,34 å¡F,81%,NNW,12 mph,0 mph,30.01 in,0.0 in,Light Rain Shower
1/9/19,12:20 PM,39 å¡F,34 å¡F,81%,NNW,10 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
1/9/19,12:50 PM,41 å¡F,34 å¡F,76%,NNW,8 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
1/9/19,1:20 PM,41 å¡F,34 å¡F,76%,NNW,8 mph,0 mph,30.04 in,0.0 in,Fair
1/9/19,1:50 PM,41 å¡F,34 å¡F,76%,N,10 mph,0 mph,30.01 in,0.0 in,Fair
1/9/19,2:20 PM,43 å¡F,34 å¡F,70%,N,12 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
1/9/19,2:50 PM,43 å¡F,34 å¡F,70%,N,13 mph,0 mph,30.01 in,0.0 in,Fair
1/9/19,3:20 PM,43 å¡F,34 å¡F,70%,N,13 mph,0 mph,30.01 in,0.0 in,Fair
1/9/19,3:50 PM,43 å¡F,34 å¡F,70%,N,12 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
1/9/19,4:20 PM,43 å¡F,32 å¡F,66%,N,12 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
1/9/19,4:50 PM,43 å¡F,32 å¡F,66%,N,12 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
1/9/19,5:20 PM,43 å¡F,32 å¡F,66%,N,13 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
1/9/19,5:50 PM,41 å¡F,32 å¡F,70%,N,13 mph,0 mph,30.04 in,0.0 in,Fair
1/9/19,6:20 PM,41 å¡F,32 å¡F,70%,N,12 mph,0 mph,30.04 in,0.0 in,Fair
1/9/19,6:50 PM,41 å¡F,30 å¡F,65%,N,9 mph,0 mph,30.04 in,0.0 in,Fair
1/9/19,7:20 PM,39 å¡F,30 å¡F,70%,N,7 mph,0 mph,30.07 in,0.0 in,Fair
1/9/19,7:50 PM,39 å¡F,30 å¡F,70%,N,8 mph,0 mph,30.07 in,0.0 in,Fair
1/9/19,8:20 PM,39 å¡F,30 å¡F,70%,N,7 mph,0 mph,30.07 in,0.0 in,Fair
1/9/19,8:50 PM,39 å¡F,30 å¡F,70%,N,7 mph,0 mph,30.10 in,0.0 in,Fair
1/9/19,9:20 PM,39 å¡F,30 å¡F,70%,N,9 mph,0 mph,30.10 in,0.0 in,Fair
1/9/19,9:50 PM,37 å¡F,30 å¡F,75%,N,8 mph,0 mph,30.10 in,0.0 in,Fair
1/9/19,10:20 PM,37 å¡F,30 å¡F,75%,N,8 mph,0 mph,30.10 in,0.0 in,Fair
1/9/19,10:50 PM,37 å¡F,30 å¡F,75%,N,9 mph,0 mph,30.10 in,0.0 in,Fair
1/9/19,11:20 PM,37 å¡F,30 å¡F,75%,N,9 mph,0 mph,30.10 in,0.0 in,Fair
1/9/19,11:50 PM,37 å¡F,30 å¡F,75%,N,7 mph,0 mph,30.13 in,0.0 in,Fair
1/9/19,12:20 AM,37 å¡F,30 å¡F,75%,N,7 mph,0 mph,30.13 in,0.0 in,Mostly Cloudy
1/9/19,12:50 AM,36 å¡F,30 å¡F,81%,N,7 mph,0 mph,30.13 in,0.0 in,Mostly Cloudy
1/10/19,1:20 AM,36 å¡F,30 å¡F,81%,N,6 mph,0 mph,30.13 in,0.0 in,Fair
1/10/19,1:50 AM,36 å¡F,30 å¡F,81%,N,6 mph,0 mph,30.13 in,0.0 in,Mostly Cloudy
1/10/19,2:20 AM,36 å¡F,30 å¡F,81%,N,7 mph,0 mph,30.13 in,0.0 in,Mostly Cloudy
1/10/19,2:50 AM,36 å¡F,30 å¡F,81%,N,7 mph,0 mph,30.13 in,0.0 in,Mostly Cloudy
1/10/19,3:20 AM,36 å¡F,30 å¡F,81%,N,6 mph,0 mph,30.13 in,0.0 in,Mostly Cloudy
1/10/19,3:50 AM,36 å¡F,30 å¡F,81%,N,5 mph,0 mph,30.16 in,0.0 in,Mostly Cloudy
1/10/19,4:20 AM,36 å¡F,30 å¡F,81%,N,6 mph,0 mph,30.16 in,0.0 in,Mostly Cloudy
1/10/19,4:50 AM,36 å¡F,30 å¡F,81%,N,6 mph,0 mph,30.16 in,0.0 in,Fair
1/10/19,5:20 AM,34 å¡F,30 å¡F,87%,N,6 mph,0 mph,30.16 in,0.0 in,Fair
1/10/19,5:50 AM,34 å¡F,30 å¡F,87%,NNW,6 mph,0 mph,30.16 in,0.0 in,Fair
1/10/19,6:20 AM,34 å¡F,30 å¡F,87%,N,6 mph,0 mph,30.16 in,0.0 in,Fair
