,index,time,,Temp (F),dewpoint,humidity,wind,windspeed,windgust,pressurre,precip,condit
,207,1/5/19 7:20,,43,41,0.93,WNW,10,0,30.39,0,Light Drizzle
,207.5,1/5/19 7:35,,,,,,,,,,
,208,1/5/19 7:50,,43,41,0.93,NW,12,0,30.39,0,Drizzle
,208.5,1/5/19 8:05,,,,,,,,,,
,209,1/5/19 8:20,,43,41,0.93,NW,9,0,30.39,0,Mist
,209.5,1/5/19 8:35,,,,,,,,,,
,210,1/5/19 8:50,,43,41,0.93,NW,9,0,30.39,0,Mostly Cloudy
,210.5,1/5/19 9:05,,,,,,,,,,
,211,1/5/19 9:20,,43,41,0.93,NW,10,0,30.39,0,Mostly Cloudy
,211.5,1/5/19 9:35,,,,,,,,,,
,212,1/5/19 9:50,,43,41,0.93,NW,10,0,30.39,0,Mostly Cloudy
,212.5,1/5/19 10:05,,,,,,,,,,
,213,1/5/19 10:20,,43,41,0.93,NW,10,0,30.39,0,Light Drizzle
,213.5,1/5/19 10:35,,,,,,,,,,
,214,1/5/19 10:50,,43,41,0.93,NW,9,0,30.39,0,Light Drizzle
,214.5,1/5/19 11:05,,,,,,,,,,
,215,1/5/19 11:20,,43,41,0.93,NW,8,0,30.39,0,Mostly Cloudy
,215.5,1/5/19 11:35,,,,,,,,,,
,216,1/5/19 11:50,,43,41,0.93,WNW,9,0,30.39,0,Light Drizzle
,216.5,1/5/19 12:05,,,,,,,,,,
,217,1/5/19 12:20,,43,41,0.93,WNW,9,0,30.39,0,Light Drizzle
,217.5,1/5/19 12:35,,,,,,,,,,
,218,1/5/19 12:50,,43,41,0.93,NW,10,0,30.39,0,Mostly Cloudy
,218.5,1/5/19 13:05,,,,,,,,,,
,219,1/5/19 13:20,,43,41,0.93,NW,12,0,30.39,0,Mostly Cloudy
,219.5,1/5/19 13:35,,,,,,,,,,
,220,1/5/19 13:50,,43,39,0.87,NW,9,0,30.39,0,Mostly Cloudy
,220.5,1/5/19 14:05,,,,,,,,,,
,221,1/5/19 14:20,,43,41,0.93,WNW,10,0,30.39,0,Mostly Cloudy
,221.5,1/5/19 14:35,,,,,,,,,,
,222,1/5/19 14:50,,43,41,0.93,WNW,10,0,30.39,0,Mostly Cloudy
,222.5,1/5/19 15:05,,,,,,,,,,
,223,1/5/19 15:20,,43,41,0.93,WNW,9,0,30.39,0,Mostly Cloudy
,223.5,1/5/19 15:35,,,,,,,,,,
,224,1/5/19 15:50,,43,41,0.93,WNW,13,0,30.39,0,Mostly Cloudy
,224.5,1/5/19 16:05,,,,,,,,,,
,225,1/5/19 16:20,,43,41,0.93,WNW,12,0,30.39,0,Mist
,225.5,1/5/19 16:35,,,,,,,,,,
,226,1/5/19 16:50,,43,39,0.87,WNW,10,0,30.39,0,Mist
,226.5,1/5/19 17:05,,,,,,,,,,
,227,1/5/19 17:20,,43,41,0.93,WNW,9,0,30.39,0,Mostly Cloudy
,227.5,1/5/19 17:35,,,,,,,,,,
,228,1/5/19 17:50,,41,39,0.93,WNW,9,0,30.39,0,Mostly Cloudy
,228.5,1/5/19 18:05,,,,,,,,,,
,229,1/5/19 18:20,,41,41,1,WNW,10,0,30.39,0,Mostly Cloudy
,229.5,1/5/19 18:35,,,,,,,,,,
,230,1/5/19 18:50,,41,39,0.93,WNW,12,0,30.39,0,Mist
,230.5,1/5/19 19:05,,,,,,,,,,
,231,1/5/19 19:20,,41,39,0.93,WNW,12,0,30.39,0,Mist
,231.5,1/5/19 19:35,,,,,,,,,,
,232,1/5/19 19:50,,41,39,0.93,WNW,12,0,30.39,0,Mist
,232.5,1/5/19 20:05,,,,,,,,,,
,233,1/5/19 20:20,,41,39,0.93,WNW,12,0,30.39,0,Mist
,233.5,1/5/19 20:35,,,,,,,,,,
,234,1/5/19 20:50,,41,39,0.93,WNW,13,0,30.39,0,Mist
,234.5,1/5/19 21:05,,,,,,,,,,
,235,1/5/19 21:20,,41,39,0.93,WNW,13,0,30.39,0,Mist
,235.5,1/5/19 21:35,,,,,,,,,,
,236,1/5/19 21:50,,41,39,0.93,WNW,10,0,30.39,0,Light Drizzle
,236.5,1/5/19 22:05,,,,,,,,,,
,237,1/5/19 22:20,,41,39,0.93,WNW,12,0,30.39,0,Light Drizzle
,237.5,1/5/19 22:35,,,,,,,,,,
,238,1/5/19 22:50,,39,39,1,WNW,9,0,30.39,0,Light Drizzle
,238.5,1/5/19 23:05,,,,,,,,,,
,239,1/5/19 23:20,,39,37,0.93,WNW,12,0,30.39,0,Light Drizzle
,239.5,1/5/19 23:35,,,,,,,,,,
,240,1/5/19 23:50,,39,37,0.93,WNW,9,0,30.39,0,Light Drizzle
,240.5,1/6/19 0:05,,,,,,,,,,
,241,1/6/19 0:20,,39,37,0.93,WNW,12,0,30.39,0,Light Drizzle
,241.5,1/6/19 0:35,,,,,,,,,,
,242,1/6/19 0:50,,39,37,0.93,WNW,10,0,30.39,0,Light Drizzle
,242.5,1/6/19 1:05,,,,,,,,,,
,243,1/6/19 1:20,,39,37,0.93,WNW,10,0,30.39,0,Light Drizzle
,243.5,1/6/19 1:35,,,,,,,,,,
,244,1/6/19 1:50,,37,36,0.93,WNW,12,0,30.39,0,Light Drizzle
,244.5,1/6/19 2:05,,,,,,,,,,
,245,1/6/19 2:20,,37,36,0.93,W,12,0,30.39,0,Light Drizzle
,245.5,1/6/19 2:35,,,,,,,,,,
,246,1/6/19 2:50,,37,36,0.93,W,10,0,30.39,0,Light Rain
,246.5,1/6/19 3:05,,,,,,,,,,
,247,1/6/19 3:20,,37,36,0.93,W,9,0,30.39,0,Mostly Cloudy
,247.5,1/6/19 3:35,,,,,,,,,,
,248,1/6/19 3:50,,39,36,0.87,W,8,0,30.39,0,Mostly Cloudy
,248.5,1/6/19 4:05,,,,,,,,,,
,249,1/6/19 4:20,,39,36,0.87,W,7,0,30.39,0,Mostly Cloudy
,249.5,1/6/19 4:35,,,,,,,,,,
,250,1/6/19 4:50,,37,36,0.93,W,7,0,30.39,0,Mostly Cloudy
,250.5,1/6/19 5:05,,,,,,,,,,
,251,1/6/19 5:20,,39,36,0.87,W,7,0,30.39,0,Mostly Cloudy
,251.5,1/6/19 5:35,,,,,,,,,,
,252,1/6/19 5:50,,39,37,0.93,W,7,0,30.36,0,Mostly Cloudy
,252.5,1/6/19 6:05,,,,,,,,,,
,253,1/6/19 6:20,,39,36,0.87,W,7,0,30.36,0,Light Rain
,253.5,1/6/19 6:35,,,,,,,,,,
,254,1/6/19 6:50,,39,36,0.87,W,8,0,30.36,0,Mostly Cloudy
,254.5,1/6/19 7:05,,,,,,,,,,
,255,1/6/19 7:20,,39,37,0.93,W,6,0,30.36,0,Drizzle
,255.5,1/6/19 7:35,,,,,,,,,,
,256,1/6/19 7:50,,39,37,0.93,W,8,0,30.39,0,Light Drizzle
,256.5,1/6/19 8:05,,,,,,,,,,
,257,1/6/19 8:20,,39,37,0.93,W,7,0,30.39,0,Mostly Cloudy
,257.5,1/6/19 8:35,,,,,,,,,,
,258,1/6/19 8:50,,39,37,0.93,WNW,8,0,30.39,0,Mostly Cloudy
,258.5,1/6/19 9:05,,,,,,,,,,
,259,1/6/19 9:20,,41,37,0.87,WNW,9,0,30.39,0,Mostly Cloudy
,259.5,1/6/19 9:35,,,,,,,,,,
,260,1/6/19 9:50,,41,36,0.81,WNW,8,0,30.39,0,Mostly Cloudy
,260.5,1/6/19 10:05,,,,,,,,,,
,261,1/6/19 10:20,,41,37,0.87,WNW,7,0,30.39,0,Mostly Cloudy
,261.5,1/6/19 10:35,,,,,,,,,,
,262,1/6/19 10:50,,41,37,0.87,W,7,0,30.42,0,Mostly Cloudy
,262.5,1/6/19 11:05,,,,,,,,,,
,263,1/6/19 11:20,,41,37,0.87,WNW,7,0,30.42,0,Mostly Cloudy
,263.5,1/6/19 11:35,,,,,,,,,,
,264,1/6/19 11:50,,41,37,0.87,WNW,6,0,30.42,0,Light Rain
,264.5,1/6/19 12:05,,,,,,,,,,
,265,1/6/19 12:20,,43,37,0.81,WNW,7,0,30.42,0,Light Rain
,265.5,1/6/19 12:35,,,,,,,,,,
,266,1/6/19 12:50,,43,36,0.76,WNW,8,0,30.42,0,Light Rain
,266.5,1/6/19 13:05,,,,,,,,,,
,267,1/6/19 13:20,,43,37,0.81,WNW,6,0,30.39,0,Mostly Cloudy
,267.5,1/6/19 13:35,,,,,,,,,,
,268,1/6/19 13:50,,43,36,0.76,NW,5,0,30.39,0,Mostly Cloudy
,268.5,1/6/19 14:05,,,,,,,,,,
,269,1/6/19 14:20,,43,36,0.76,W,7,0,30.39,0,Mostly Cloudy
,269.5,1/6/19 14:35,,,,,,,,,,
,270,1/6/19 14:50,,41,36,0.81,W,6,0,30.39,0,Mostly Cloudy
,270.5,1/6/19 15:05,,,,,,,,,,
,271,1/6/19 15:20,,41,36,0.81,W,6,0,30.39,0,Mostly Cloudy
,271.5,1/6/19 15:35,,,,,,,,,,
,272,1/6/19 15:50,,41,37,0.87,WSW,2,0,30.39,0,Mostly Cloudy
,272.5,1/6/19 16:05,,,,,,,,,,
,273,1/6/19 16:20,,41,36,0.81,W,3,0,30.39,0,Mostly Cloudy
,273.5,1/6/19 16:35,,,,,,,,,,
,274,1/6/19 16:50,,41,37,0.87,VAR,1,0,30.42,0,Mostly Cloudy
,274.5,1/6/19 17:05,,,,,,,,,,
,275,1/6/19 17:20,,41,37,0.87,WSW,3,0,30.42,0,Mostly Cloudy
,275.5,1/6/19 17:35,,,,,,,,,,
,276,1/6/19 17:50,,41,37,0.87,SW,3,0,30.39,0,Mostly Cloudy
,276.5,1/6/19 18:05,,,,,,,,,,
,277,1/6/19 18:20,,41,37,0.87,WSW,5,0,30.42,0,Mostly Cloudy
,277.5,1/6/19 18:35,,,,,,,,,,
,278,1/6/19 18:50,,41,37,0.87,WSW,2,0,30.42,0,Mostly Cloudy
,278.5,1/6/19 19:05,,,,,,,,,,
,279,1/6/19 19:20,,41,37,0.87,W,3,0,30.42,0,Mostly Cloudy
,279.5,1/6/19 19:35,,,,,,,,,,
,280,1/6/19 19:50,,41,37,0.87,W,5,0,30.42,0,Mostly Cloudy
,280.5,1/6/19 20:05,,,,,,,,,,
,281,1/6/19 20:20,,41,39,0.93,S,5,0,30.42,0,Mostly Cloudy
,281.5,1/6/19 20:35,,,,,,,,,,
,282,1/6/19 20:50,,41,37,0.87,W,3,0,30.42,0,Mostly Cloudy
,282.5,1/6/19 21:05,,,,,,,,,,
,283,1/6/19 21:20,,41,39,0.93,W,3,0,30.42,0,Mostly Cloudy
,283.5,1/6/19 21:35,,,,,,,,,,
,284,1/6/19 21:50,,41,39,0.93,WSW,3,0,30.42,0,Mostly Cloudy
,284.5,1/6/19 22:05,,,,,,,,,,
,285,1/6/19 22:20,,41,39,0.93,WSW,3,0,30.42,0,Mostly Cloudy
,285.5,1/6/19 22:35,,,,,,,,,,
,286,1/6/19 22:50,,41,39,0.93,WSW,3,0,30.42,0,Mostly Cloudy
,286.5,1/6/19 23:05,,,,,,,,,,
,287,1/6/19 23:20,,41,39,0.93,WSW,3,0,30.42,0,Mostly Cloudy
,287.5,1/6/19 23:35,,,,,,,,,,
,288,1/6/19 23:50,,41,39,0.93,WSW,3,0,30.42,0,Mostly Cloudy
,288.5,1/7/19 0:05,,,,,,,,,,
,289,1/7/19 0:20,,41,39,0.93,SSW,3,0,30.42,0,Mostly Cloudy
,289.5,1/7/19 0:35,,,,,,,,,,
,290,1/7/19 0:50,,41,39,0.93,SW,5,0,30.42,0,Mostly Cloudy
,290.5,1/7/19 1:05,,,,,,,,,,
,291,1/7/19 1:20,,41,39,0.93,SW,5,0,30.42,0,Mostly Cloudy
,291.5,1/7/19 1:35,,,,,,,,,,
,292,1/7/19 1:50,,41,39,0.93,WSW,3,0,30.42,0,Mostly Cloudy
,292.5,1/7/19 2:05,,,,,,,,,,
,293,1/7/19 2:20,,41,39,0.93,W,5,0,30.42,0,Mostly Cloudy
,293.5,1/7/19 2:35,,,,,,,,,,
,294,1/7/19 2:50,,41,37,0.87,W,3,0,30.42,0,Mostly Cloudy
,294.5,1/7/19 3:05,,,,,,,,,,
,295,1/7/19 3:20,,39,37,0.93,W,5,0,30.42,0,Partly Cloudy
,295.5,1/7/19 3:35,,,,,,,,,,
,296,1/7/19 3:50,,37,37,1,WSW,5,0,30.42,0,Partly Cloudy
,296.5,1/7/19 4:05,,,,,,,,,,
,297,1/7/19 4:20,,37,36,0.93,SW,5,0,30.42,0,Mist
,297.5,1/7/19 4:35,,,,,,,,,,
,298,1/7/19 4:50,,36,36,1,SW,5,0,30.39,0,Mist
,298.5,1/7/19 5:05,,,,,,,,,,
,299,1/7/19 5:20,,36,36,1,WSW,7,0,30.39,0,Mist
,299.5,1/7/19 5:35,,,,,,,,,,
,300,1/7/19 5:50,,36,34,0.93,SW,5,0,30.39,0,Mist
,300.5,1/7/19 6:05,,,,,,,,,,
,301,1/7/19 6:20,,37,37,1,SW,6,0,30.39,0,Mist
,301.5,1/7/19 6:35,,,,,,,,,,
,302,1/7/19 6:50,,39,37,0.93,SSW,5,0,30.39,0,Mist
,302.5,1/7/19 7:05,,,,,,,,,,
,303,1/7/19 7:20,,39,39,1,VAR,1,0,30.39,0,Mist
,303.5,1/7/19 7:35,,,,,,,,,,
,304,1/7/19 7:50,,39,39,1,SSW,3,0,30.39,0,Mist
,304.5,1/7/19 8:05,,,,,,,,,,
,305,1/7/19 8:20,,41,39,0.93,SW,5,0,30.39,0,Mist
,305.5,1/7/19 8:35,,,,,,,,,,
,306,1/7/19 8:50,,41,39,0.93,SSW,6,0,30.39,0,Mist
,306.5,1/7/19 9:05,,,,,,,,,,
,307,1/7/19 9:20,,41,41,1,SW,6,0,30.39,0,Mist
,307.5,1/7/19 9:35,,,,,,,,,,
,308,1/7/19 9:50,,43,43,1,SW,7,0,30.36,0,Mist
,308.5,1/7/19 10:05,,,,,,,,,,
,309,1/7/19 10:20,,43,43,1,SW,6,0,30.36,0,Mist
,309.5,1/7/19 10:35,,,,,,,,,,
,310,1/7/19 10:50,,43,43,1,WSW,7,0,30.36,0,Mist
,310.5,1/7/19 11:05,,,,,,,,,,
,311,1/7/19 11:20,,45,43,0.93,WSW,9,0,30.36,0,Mist
,311.5,1/7/19 11:35,,,,,,,,,,
,312,1/7/19 11:50,,45,43,0.93,WSW,9,0,30.36,0,Mist
,312.5,1/7/19 12:05,,,,,,,,,,
,313,1/7/19 12:20,,45,43,0.93,WSW,9,0,30.36,0,Mist
,313.5,1/7/19 12:35,,,,,,,,,,
,314,1/7/19 12:50,,45,45,1,WSW,9,0,30.33,0,Mist
,314.5,1/7/19 13:05,,,,,,,,,,
,315,1/7/19 13:20,,45,45,1,WSW,10,0,30.33,0,Mist
,315.5,1/7/19 13:35,,,,,,,,,,
,316,1/7/19 13:50,,45,45,1,WSW,9,0,30.3,0,Mist
,316.5,1/7/19 14:05,,,,,,,,,,
,317,1/7/19 14:20,,46,45,0.93,WSW,9,0,30.3,0,Mist
,317.5,1/7/19 14:35,,,,,,,,,,
,318,1/7/19 14:50,,46,45,0.93,SW,12,0,30.3,0,Mist
,318.5,1/7/19 15:05,,,,,,,,,,
,319,1/7/19 15:20,,46,45,0.93,SW,12,0,30.28,0,Mist
,319.5,1/7/19 15:35,,,,,,,,,,
,320,1/7/19 15:50,,46,45,0.93,WSW,12,0,30.28,0,Mist
,320.5,1/7/19 16:05,,,,,,,,,,
,321,1/7/19 16:20,,46,45,0.93,WSW,12,0,30.28,0,Mist
,321.5,1/7/19 16:35,,,,,,,,,,
,322,1/7/19 16:50,,46,43,0.87,WSW,13,0,30.25,0,Mist
,322.5,1/7/19 17:05,,,,,,,,,,
,323,1/7/19 17:20,,46,43,0.87,WSW,13,0,30.25,0,Mist
,323.5,1/7/19 17:35,,,,,,,,,,
,324,1/7/19 17:50,,46,43,0.87,WSW,15,0,30.22,0,Light Rain
,324.5,1/7/19 18:05,,,,,,,,,,
,325,1/7/19 18:20,,46,43,0.87,WSW,15,0,30.22,0,Light Rain
,325.5,1/7/19 18:35,,,,,,,,,,
,326,1/7/19 18:50,,46,43,0.87,WSW,17,0,30.19,0,Light Rain
,326.5,1/7/19 19:05,,,,,,,,,,
,327,1/7/19 19:20,,46,43,0.87,WSW,16,0,30.19,0,Light Rain
,327.5,1/7/19 19:35,,,,,,,,,,
,328,1/7/19 19:50,,46,43,0.87,WSW,16,0,30.19,0,Light Rain
,328.5,1/7/19 20:05,,,,,,,,,,
,329,1/7/19 20:20,,46,45,0.93,WSW,18,0,30.16,0,Light Drizzle
,329.5,1/7/19 20:35,,,,,,,,,,
,330,1/7/19 20:50,,46,45,0.93,WSW,16,0,30.13,0,Light Drizzle
,330.5,1/7/19 21:05,,,,,,,,,,
,331,1/7/19 21:20,,46,45,0.93,WSW,17,0,30.13,0,Mostly Cloudy
,331.5,1/7/19 21:35,,,,,,,,,,
,332,1/7/19 21:50,,46,45,0.93,WSW,16,0,30.13,0,Light Rain
,332.5,1/7/19 22:05,,,,,,,,,,
,333,1/7/19 22:20,,46,45,0.93,WSW,16,0,30.1,0,Rain
,333.5,1/7/19 22:35,,,,,,,,,,
,334,1/7/19 22:50,,46,46,1,WSW,16,0,30.1,0,Light Rain
,334.5,1/7/19 23:05,,,,,,,,,,
,335,1/7/19 23:20,,46,46,1,WSW,16,0,30.07,0,Light Rain
,335.5,1/7/19 23:35,,,,,,,,,,
,336,1/7/19 23:50,,48,46,0.93,W,16,0,30.07,0,Light Rain
,336.5,1/8/19 0:05,,,,,,,,,,
,337,1/8/19 0:20,,48,46,0.93,W,17,0,30.07,0,Mostly Cloudy
,337.5,1/8/19 0:35,,,,,,,,,,
,338,1/8/19 0:50,,48,46,0.93,W,16,0,30.04,0,Partly Cloudy
,338.5,1/8/19 1:05,,,,,,,,,,
,339,1/8/19 1:20,,48,45,0.87,W,16,0,30.04,0,Partly Cloudy
,339.5,1/8/19 1:35,,,,,,,,,,
,340,1/8/19 1:50,,48,45,0.87,W,16,0,30.04,0,Partly Cloudy
,340.5,1/8/19 2:05,,,,,,,,,,
,341,1/8/19 2:20,,46,41,0.81,NW,17,0,30.04,0,Mostly Cloudy
,341.5,1/8/19 2:35,,,,,,,,,,
,342,1/8/19 2:50,,46,39,0.76,NW,16,0,30.04,0,Fair
,342.5,1/8/19 3:05,,,,,,,,,,
,343,1/8/19 3:20,,45,39,0.81,WNW,12,0,30.04,0,Fair
,343.5,1/8/19 3:35,,,,,,,,,,
,344,1/8/19 3:50,,45,37,0.76,WNW,15,0,30.04,0,Fair
,344.5,1/8/19 4:05,,,,,,,,,,
,345,1/8/19 4:20,,45,37,0.76,WNW,16,0,30.04,0,Fair
,345.5,1/8/19 4:35,,,,,,,,,,
,346,1/8/19 4:50,,43,37,0.81,WNW,14,0,30.01,0,Fair
,346.5,1/8/19 5:05,,,,,,,,,,
,347,1/8/19 5:20,,43,37,0.81,W,14,0,30.01,0,Fair
,347.5,1/8/19 5:35,,,,,,,,,,
,348,1/8/19 5:50,,43,37,0.81,W,14,0,30.01,0,Fair
,348.5,1/8/19 6:05,,,,,,,,,,
,349,1/8/19 6:20,,43,37,0.81,W,14,0,30.01,0,Fair
,349.5,1/8/19 6:35,,,,,,,,,,
,350,1/8/19 6:50,,43,37,0.81,W,15,0,29.98,0,Fair
,350.5,1/8/19 7:05,,,,,,,,,,
,351,1/8/19 7:20,,43,37,0.81,W,15,0,29.98,0,Fair
,351.5,1/8/19 7:35,,,,,,,,,,
,352,1/8/19 7:50,,43,37,0.81,WNW,15,0,29.98,0,Fair
,352.5,1/8/19 8:05,,,,,,,,,,
,353,1/8/19 8:20,,43,37,0.81,WNW,16,0,29.98,0,Fair
,353.5,1/8/19 8:35,,,,,,,,,,
,354,1/8/19 8:50,,43,37,0.81,WNW,15,0,29.98,0,Fair
,354.5,1/8/19 9:05,,,,,,,,,,
,355,1/8/19 9:20,,43,37,0.81,WNW,16,0,29.98,0,Fair
,355.5,1/8/19 9:35,,,,,,,,,,
,356,1/8/19 9:50,,45,37,0.76,WNW,17,0,29.98,0,Partly Cloudy
,356.5,1/8/19 10:05,,,,,,,,,,
,357,1/8/19 10:20,,43,39,0.87,NW,15,0,30.01,0,Light Rain Shower
,357.5,1/8/19 10:35,,,,,,,,,,
,358,1/8/19 10:50,,45,39,0.81,WNW,21,35,30.01,0,Light Rain Shower / Windy
,358.5,1/8/19 11:05,,,,,,,,,,
,359,1/8/19 11:20,,45,37,0.76,NW,20,0,30.01,0,Mostly Cloudy
,359.5,1/8/19 11:35,,,,,,,,,,
,360,1/8/19 11:50,,45,39,0.81,WNW,18,31,30.01,0,Partly Cloudy
,360.5,1/8/19 12:05,,,,,,,,,,
,361,1/8/19 12:20,,45,39,0.81,WNW,20,32,30.01,0,Partly Cloudy
,361.5,1/8/19 12:35,,,,,,,,,,
,362,1/8/19 12:50,,46,39,0.76,NW,22,38,29.98,0,Mostly Cloudy / Windy
,362.5,1/8/19 13:05,,,,,,,,,,
,363,1/8/19 13:20,,45,39,0.81,NW,20,0,29.98,0,Light Rain Shower
,363.5,1/8/19 13:35,,,,,,,,,,
,364,1/8/19 13:50,,43,39,0.87,NW,18,0,29.98,0,Light Rain Shower
,364.5,1/8/19 14:05,,,,,,,,,,
,365,1/8/19 14:20,,45,39,0.81,NW,21,0,29.98,0,Mostly Cloudy / Windy
,365.5,1/8/19 14:35,,,,,,,,,,
,366,1/8/19 14:50,,46,39,0.76,NW,18,30,29.98,0,Mostly Cloudy
,366.5,1/8/19 15:05,,,,,,,,,,
,367,1/8/19 15:20,,45,39,0.81,NNW,23,0,29.98,0,Mostly Cloudy / Windy
,367.5,1/8/19 15:35,,,,,,,,,,
,368,1/8/19 15:50,,45,39,0.81,NW,16,28,29.98,0,Light Rain Shower
,368.5,1/8/19 16:05,,,,,,,,,,
,369,1/8/19 16:20,,45,37,0.76,NW,21,32,30.01,0,Mostly Cloudy / Windy
,369.5,1/8/19 16:35,,,,,,,,,,
,370,1/8/19 16:50,,45,37,0.76,NW,17,0,30.01,0,Mostly Cloudy
,370.5,1/8/19 17:05,,,,,,,,,,
,371,1/8/19 17:20,,43,37,0.81,NW,17,0,30.01,0,Mostly Cloudy
,371.5,1/8/19 17:35,,,,,,,,,,
,372,1/8/19 17:50,,43,37,0.81,NNW,15,0,30.01,0,Light Rain Shower
,372.5,1/8/19 18:05,,,,,,,,,,
,373,1/8/19 18:20,,41,37,0.87,NNW,15,0,30.01,0,Light Rain Shower
,373.5,1/8/19 18:35,,,,,,,,,,
,374,1/8/19 18:50,,43,37,0.81,NNW,15,28,30.01,0,Mostly Cloudy
,374.5,1/8/19 19:05,,,,,,,,,,
,375,1/8/19 19:20,,43,37,0.81,NW,14,0,30.01,0,Mostly Cloudy
,375.5,1/8/19 19:35,,,,,,,,,,
,376,1/8/19 19:50,,43,37,0.81,NW,15,0,30.01,0,Light Rain Shower
,376.5,1/8/19 20:05,,,,,,,,,,
,377,1/8/19 20:20,,43,37,0.81,NW,16,28,30.04,0,Light Rain Shower
,377.5,1/8/19 20:35,,,,,,,,,,
,378,1/8/19 20:50,,41,37,0.87,NW,12,0,30.01,0,Partly Cloudy
,378.5,1/8/19 21:05,,,,,,,,,,
,379,1/8/19 21:20,,41,37,0.87,NW,17,0,30.01,0,Mostly Cloudy
,379.5,1/8/19 21:35,,,,,,,,,,
,380,1/8/19 21:50,,41,36,0.81,NW,14,0,30.01,0,Light Rain Shower
,380.5,1/8/19 22:05,,,,,,,,,,
,381,1/8/19 22:20,,41,36,0.81,NW,14,29,30.01,0,Mostly Cloudy
,381.5,1/8/19 22:35,,,,,,,,,,
,382,1/8/19 22:50,,41,36,0.81,NW,12,0,30.01,0,Mostly Cloudy
,382.5,1/8/19 23:05,,,,,,,,,,
,383,1/8/19 23:20,,41,36,0.81,NW,12,0,30.01,0,Light Rain Shower
,383.5,1/8/19 23:35,,,,,,,,,,
,384,1/8/19 23:50,,41,34,0.76,NW,14,0,30.01,0,Partly Cloudy
,384.5,1/9/19 0:05,,,,,,,,,,
,385,1/9/19 0:20,,41,36,0.81,WNW,15,0,29.98,0,Light Rain Shower
,385.5,1/9/19 0:35,,,,,,,,,,
,386,1/9/19 0:50,,41,36,0.81,NW,10,0,29.98,0,Partly Cloudy
,386.5,1/9/19 1:05,,,,,,,,,,
,387,1/9/19 1:20,,39,34,0.81,NW,13,0,29.98,0,Fair
,387.5,1/9/19 1:35,,,,,,,,,,
,388,1/9/19 1:50,,39,32,0.75,NW,12,0,29.98,0,Fair
,388.5,1/9/19 2:05,,,,,,,,,,
,389,1/9/19 2:20,,39,34,0.81,NW,14,26,29.98,0,Partly Cloudy
,389.5,1/9/19 2:35,,,,,,,,,,
,390,1/9/19 2:50,,37,34,0.87,NW,7,0,29.98,0,Mostly Cloudy
,390.5,1/9/19 3:05,,,,,,,,,,
,391,1/9/19 3:20,,37,36,0.93,WNW,7,0,29.98,0,Mostly Cloudy
,391.5,1/9/19 3:35,,,,,,,,,,
,392,1/9/19 3:50,,39,36,0.87,WNW,12,0,29.98,0,Mostly Cloudy
,392.5,1/9/19 4:05,,,,,,,,,,
,393,1/9/19 4:20,,39,36,0.87,NW,14,0,29.98,0,Mostly Cloudy
,393.5,1/9/19 4:35,,,,,,,,,,
,394,1/9/19 4:50,,39,36,0.87,NW,9,0,29.98,0,Mostly Cloudy
,394.5,1/9/19 5:05,,,,,,,,,,
,395,1/9/19 5:20,,39,36,0.87,NNW,9,26,29.98,0,Light Rain Shower
,395.5,1/9/19 5:35,,,,,,,,,,
,396,1/9/19 5:50,,39,36,0.87,NNW,14,0,29.98,0,Mostly Cloudy
,396.5,1/9/19 6:05,,,,,,,,,,
,397,1/9/19 6:20,,37,36,0.93,NW,8,0,29.98,0,Mostly Cloudy
,397.5,1/9/19 6:35,,,,,,,,,,
,398,1/9/19 6:50,,37,34,0.87,WNW,8,0,29.98,0,Partly Cloudy
,398.5,1/9/19 7:05,,,,,,,,,,
,399,1/9/19 7:20,,37,36,0.93,NW,7,0,29.98,0,Partly Cloudy
,399.5,1/9/19 7:35,,,,,,,,,,
,400,1/9/19 7:50,,39,36,0.87,NW,8,0,29.98,0,Partly Cloudy
,400.5,1/9/19 8:05,,,,,,,,,,
,401,1/9/19 8:20,,39,36,0.87,NW,7,0,29.98,0,Partly Cloudy
,401.5,1/9/19 8:35,,,,,,,,,,
,402,1/9/19 8:50,,39,36,0.87,NW,8,0,29.98,0,Partly Cloudy
,402.5,1/9/19 9:05,,,,,,,,,,
,403,1/9/19 9:20,,39,36,0.87,NW,7,0,30.01,0,Partly Cloudy
,403.5,1/9/19 9:35,,,,,,,,,,
,404,1/9/19 9:50,,39,34,0.81,NNW,14,0,30.01,0,Partly Cloudy
,404.5,1/9/19 10:05,,,,,,,,,,
,405,1/9/19 10:20,,39,34,0.81,NNW,9,0,30.01,0,Partly Cloudy
,405.5,1/9/19 10:35,,,,,,,,,,
,406,1/9/19 10:50,,39,34,0.81,NNW,12,0,30.01,0,Light Rain Shower
,406.5,1/9/19 11:05,,,,,,,,,,
,407,1/9/19 11:20,,39,34,0.81,NNW,10,0,30.04,0,Partly Cloudy
,407.5,1/9/19 11:35,,,,,,,,,,
,408,1/9/19 11:50,,41,34,0.76,NNW,8,0,30.04,0,Partly Cloudy
,408.5,1/9/19 12:05,,,,,,,,,,
,409,1/9/19 12:20,,41,34,0.76,NNW,8,0,30.04,0,Fair
,409.5,1/9/19 12:35,,,,,,,,,,
,410,1/9/19 12:50,,41,34,0.76,N,10,0,30.01,0,Fair
,410.5,1/9/19 13:05,,,,,,,,,,
,411,1/9/19 13:20,,43,34,0.7,N,12,0,30.01,0,Partly Cloudy
,411.5,1/9/19 13:35,,,,,,,,,,
